id,loan_amnt,funded_amnt,int_rate,grade,sub_grade,home_ownership,verification_status,issue_d,loan_status,addr_state,dti
618714,13000,7975,6.91%,A,A5,OWN,Verified,Nov-10,Fully Paid,FL,6.29
618716,4000,4000,10.36%,B,B5,RENT,Not Verified,Nov-10,Fully Paid,OH,24
618729,6500,6500,6.17%,A,A3,MORTGAGE,Verified,Dec-10,Fully Paid,MI,3.46
618734,1400,1400,14.83%,D,D3,MORTGAGE,Not Verified,Nov-10,Fully Paid,GA,23.96
618757,6000,6000,9.25%,B,B2,MORTGAGE,Not Verified,Nov-10,Charged Off,FL,18.86
618760,8400,6050,10.36%,B,B5,RENT,Not Verified,Nov-10,Fully Paid,NY,11.84
618770,6300,6300,13.72%,C,C5,MORTGAGE,Verified,Nov-10,Fully Paid,CA,8.59
618788,5000,5000,6.54%,A,A4,RENT,Not Verified,Nov-10,Fully Paid,MA,19.33
618834,25000,16450,17.43%,E,E5,MORTGAGE,Source Verified,Dec-10,Fully Paid,FL,18.49
618903,22500,14475,6.54%,A,A4,MORTGAGE,Verified,Dec-10,Charged Off,MI,14.78
618909,3600,3600,5.79%,A,A2,MORTGAGE,Not Verified,Nov-10,Fully Paid,MO,17.04
618911,14800,14800,17.80%,F,F1,MORTGAGE,Verified,Dec-10,Fully Paid,VA,17.81
618922,8400,8400,9.25%,B,B2,MORTGAGE,Not Verified,Nov-10,Fully Paid,NM,22.47
618925,25000,25000,13.72%,C,C5,MORTGAGE,Verified,Dec-10,Fully Paid,GA,15.92
618934,18000,12800,5.79%,A,A2,MORTGAGE,Source Verified,Dec-10,Fully Paid,MO,5.54
618945,7500,7500,6.17%,A,A3,RENT,Not Verified,Nov-10,Fully Paid,NY,4.34
618958,7000,7000,12.98%,C,C3,RENT,Verified,Nov-10,Fully Paid,NY,10.91
619038,3500,3500,13.35%,C,C4,RENT,Verified,Nov-10,Fully Paid,FL,23.93
619053,7000,7000,9.99%,B,B4,OWN,Not Verified,Nov-10,Fully Paid,NJ,15.68
619065,12000,12000,10.36%,B,B5,RENT,Source Verified,Nov-10,Fully Paid,IL,19.29
619085,25000,25000,16.69%,E,E3,MORTGAGE,Source Verified,Nov-10,Fully Paid,MN,14.44
619086,4000,4000,12.98%,C,C3,MORTGAGE,Verified,Nov-10,Charged Off,NC,6.68
619112,15000,15000,6.54%,A,A4,MORTGAGE,Source Verified,Nov-10,Fully Paid,NC,2.31
619119,17000,17000,8.88%,B,B1,OWN,Not Verified,Nov-10,Fully Paid,OH,10.64
619147,21000,21000,9.99%,B,B4,MORTGAGE,Verified,Nov-10,Charged Off,MI,8.1
619187,20000,12650,6.54%,A,A4,MORTGAGE,Verified,Dec-10,Fully Paid,GA,10.82
619209,14650,14650,12.61%,C,C2,RENT,Verified,Nov-10,Fully Paid,CA,6.98
619219,9000,9000,7.29%,A,A4,RENT,Source Verified,Mar-11,Fully Paid,CA,7.7
619261,6000,6000,10.36%,B,B5,RENT,Verified,Nov-10,Fully Paid,GA,17.7
619278,20000,12150,6.54%,A,A4,RENT,Verified,Dec-10,Fully Paid,NY,18.02
619285,20000,20000,15.95%,E,E1,MORTGAGE,Verified,Nov-10,Fully Paid,CT,8.17
619290,16000,16000,12.23%,C,C1,MORTGAGE,Verified,Nov-10,Charged Off,GA,18.69
619318,6000,6000,6.54%,A,A4,RENT,Verified,Dec-10,Fully Paid,OK,6.8
619336,1800,1800,12.98%,C,C3,MORTGAGE,Not Verified,Nov-10,Fully Paid,CA,8.91
619342,4200,4200,15.20%,D,D4,RENT,Source Verified,Nov-10,Charged Off,MN,4.62
619353,8400,8400,14.83%,D,D3,MORTGAGE,Not Verified,Nov-10,Fully Paid,OH,18.04
619362,3150,3150,6.17%,A,A3,MORTGAGE,Not Verified,Nov-10,Fully Paid,CO,5.38
619376,16800,10525,6.91%,A,A5,MORTGAGE,Source Verified,Dec-10,Fully Paid,OH,21.49
619385,20000,20000,10.36%,B,B5,RENT,Verified,Nov-10,Fully Paid,CA,5.65
619389,25000,16275,13.72%,C,C5,MORTGAGE,Verified,Dec-10,Fully Paid,KY,24.92
619390,7000,7000,9.25%,B,B2,MORTGAGE,Source Verified,Nov-10,Fully Paid,IL,8.8
619391,5000,5000,5.79%,A,A2,MORTGAGE,Source Verified,Nov-10,Fully Paid,NJ,2.26
619431,5000,5000,12.61%,C,C2,RENT,Not Verified,Nov-10,Fully Paid,TX,8.38
619448,5000,5000,13.72%,C,C5,MORTGAGE,Verified,Nov-10,Fully Paid,CT,18.05
619452,18000,18000,12.98%,C,C3,MORTGAGE,Verified,Nov-10,Fully Paid,VA,0.29
619463,25000,25000,9.25%,B,B2,MORTGAGE,Verified,Nov-10,Fully Paid,NC,16.88
619471,10000,10000,6.17%,A,A3,RENT,Source Verified,Nov-10,Fully Paid,NY,6.9
619498,25000,25000,20.85%,G,G3,MORTGAGE,Verified,Feb-11,Fully Paid,NC,17.36
619503,7000,7000,9.62%,B,B3,RENT,Verified,Nov-10,Fully Paid,CA,7.2
619504,25000,25000,12.98%,C,C3,MORTGAGE,Verified,Nov-10,Fully Paid,CT,6.78
619509,15000,15000,14.46%,D,D2,RENT,Verified,Nov-10,Fully Paid,CA,5.21
619513,7000,7000,6.54%,A,A4,MORTGAGE,Verified,Nov-10,Fully Paid,NV,17.47
619522,12000,12000,12.98%,C,C3,RENT,Verified,Dec-10,Fully Paid,NY,11.2
619524,5000,5000,15.20%,D,D4,MORTGAGE,Not Verified,Nov-10,Fully Paid,CA,4.89
619525,14000,14000,15.20%,D,D4,RENT,Verified,Nov-10,Charged Off,WA,8.95
619566,18000,11375,6.17%,A,A3,MORTGAGE,Verified,Dec-10,Fully Paid,CA,7.95
619580,7000,7000,6.54%,A,A4,MORTGAGE,Not Verified,Nov-10,Fully Paid,MO,4.2
619606,3000,3000,17.44%,E,E5,RENT,Source Verified,Nov-10,Fully Paid,MD,15.79
619607,12500,12500,9.99%,B,B4,RENT,Source Verified,Dec-10,Fully Paid,NJ,16.19
619649,12000,12000,6.91%,A,A5,RENT,Source Verified,Dec-10,Fully Paid,WA,17.92
619662,10000,10000,12.23%,C,C1,OWN,Source Verified,Dec-10,Charged Off,MO,2.5
619668,6000,6000,9.62%,B,B3,RENT,Not Verified,Dec-10,Fully Paid,GA,24.96
619682,6000,6000,6.91%,A,A5,MORTGAGE,Not Verified,Nov-10,Fully Paid,NC,20.13
619721,25000,25000,13.72%,C,C5,MORTGAGE,Verified,Nov-10,Fully Paid,NJ,12.5
619737,14000,14000,18.17%,F,F2,MORTGAGE,Not Verified,Nov-10,Fully Paid,NY,21.53
619738,20000,12750,6.54%,A,A4,RENT,Verified,Dec-10,Fully Paid,TX,15.64
619747,24000,24000,9.62%,B,B3,RENT,Verified,Nov-10,Fully Paid,DC,17.41
619786,25000,25000,16.69%,E,E3,MORTGAGE,Verified,Nov-10,Fully Paid,TX,20.11
619805,5000,5000,9.62%,B,B3,RENT,Not Verified,Nov-10,Fully Paid,NY,10.75
619807,5600,5600,9.25%,B,B2,RENT,Not Verified,Nov-10,Fully Paid,FL,12.18
619824,25000,25000,20.77%,G,G4,RENT,Verified,Nov-10,Fully Paid,CO,13.42
619833,25000,17425,9.99%,B,B4,RENT,Verified,Dec-10,Fully Paid,IL,19.31
619854,13400,13400,10.36%,B,B5,MORTGAGE,Not Verified,Nov-10,Fully Paid,OH,24.15
619857,2800,2800,13.35%,C,C4,RENT,Not Verified,Nov-10,Charged Off,CA,15.04
619870,25000,25000,13.35%,C,C4,MORTGAGE,Verified,Nov-10,Fully Paid,MD,9.34
619871,16000,16000,12.98%,C,C3,MORTGAGE,Not Verified,Nov-10,Fully Paid,CA,15.86
619881,5000,5000,12.23%,C,C1,MORTGAGE,Source Verified,Dec-10,Charged Off,PA,16.08
619885,4800,4800,12.23%,C,C1,RENT,Not Verified,Nov-10,Fully Paid,CA,20.07
619894,16300,16300,9.25%,B,B2,RENT,Source Verified,Nov-10,Fully Paid,NJ,13.7
619895,24000,15025,6.17%,A,A3,MORTGAGE,Verified,Dec-10,Fully Paid,GA,12.31
619899,13000,8275,6.54%,A,A4,RENT,Verified,Dec-10,Fully Paid,CA,13.61
619904,2000,2000,6.91%,A,A5,MORTGAGE,Not Verified,Nov-10,Fully Paid,TX,21.25
619906,5000,5000,12.23%,C,C1,RENT,Not Verified,Nov-10,Charged Off,MA,17.64
619927,14400,14400,18.17%,F,F2,RENT,Verified,Nov-10,Fully Paid,CA,18.08
619941,3800,3800,8.88%,B,B1,RENT,Verified,Nov-10,Fully Paid,SC,3.38
619989,4700,4700,15.95%,E,E1,RENT,Not Verified,Nov-10,Fully Paid,PA,7.76
620010,18000,12625,9.62%,B,B3,MORTGAGE,Source Verified,Dec-10,Fully Paid,FL,3.81
620070,4750,4750,14.46%,D,D2,MORTGAGE,Not Verified,Nov-10,Charged Off,KS,22.6
620080,1500,1500,6.17%,A,A3,MORTGAGE,Not Verified,Nov-10,Fully Paid,CT,6.54
620096,7800,7800,8.88%,B,B1,RENT,Not Verified,Nov-10,Fully Paid,CA,9.23
620127,4800,4800,10.36%,B,B5,MORTGAGE,Not Verified,Nov-10,Fully Paid,VA,21.52
620131,12000,12000,16.69%,E,E3,MORTGAGE,Verified,Jan-11,Fully Paid,SC,1.42
620145,3000,3000,15.20%,D,D4,RENT,Verified,Nov-10,Fully Paid,TX,1.34
620150,7500,7500,5.79%,A,A2,MORTGAGE,Source Verified,Nov-10,Fully Paid,MA,7.37
620176,10000,10000,6.17%,A,A3,MORTGAGE,Not Verified,Nov-10,Fully Paid,PA,8.14
620179,3000,3000,6.91%,A,A5,RENT,Source Verified,Nov-10,Fully Paid,TX,0.79
620204,10000,10000,5.79%,A,A2,RENT,Not Verified,Dec-10,Fully Paid,FL,1.5
620209,5000,5000,12.98%,C,C3,MORTGAGE,Source Verified,Dec-10,Fully Paid,PA,17.29
620256,6250,6250,14.83%,D,D3,MORTGAGE,Verified,Nov-10,Fully Paid,IL,22.37
620285,10000,10000,15.95%,E,E1,OWN,Verified,Nov-10,Fully Paid,TX,13.51
620295,12000,12000,6.91%,A,A5,MORTGAGE,Not Verified,Nov-10,Fully Paid,CA,14.29
620300,16000,10825,6.54%,A,A4,RENT,Not Verified,Dec-10,Fully Paid,CA,11.22
620313,9000,6450,6.17%,A,A3,RENT,Source Verified,Dec-10,Fully Paid,IL,14.3
620319,10000,10000,15.95%,E,E1,RENT,Source Verified,Nov-10,Charged Off,NJ,12.02
620324,4350,4350,12.98%,C,C3,RENT,Not Verified,Dec-10,Fully Paid,CT,2.3
620347,6000,6000,6.17%,A,A3,MORTGAGE,Not Verified,Nov-10,Fully Paid,NH,10.51
620361,15000,15000,17.43%,E,E5,MORTGAGE,Verified,Nov-10,Fully Paid,VA,23.04
620368,1000,1000,6.91%,A,A5,RENT,Not Verified,Nov-10,Fully Paid,SC,10.48
620369,1600,1600,9.25%,B,B2,RENT,Not Verified,Nov-10,Fully Paid,CA,22.77
620390,14100,14100,17.80%,F,F1,MORTGAGE,Source Verified,Dec-10,Charged Off,LA,14.3
620393,8500,8500,8.88%,B,B1,RENT,Not Verified,Nov-10,Fully Paid,GA,7.28
620397,2500,2500,9.62%,B,B3,RENT,Source Verified,Nov-10,Fully Paid,FL,19.49
620409,6000,6000,10.36%,B,B5,MORTGAGE,Not Verified,Nov-10,Fully Paid,KS,15.12
620422,10550,10550,14.46%,D,D2,RENT,Source Verified,Nov-10,Fully Paid,MA,12.85
620433,3600,3600,9.25%,B,B2,RENT,Verified,Nov-10,Fully Paid,WI,7.74
620448,2500,2500,9.62%,B,B3,RENT,Verified,Nov-10,Charged Off,TX,2.94
620453,25000,25000,20.77%,G,G4,MORTGAGE,Verified,Nov-10,Fully Paid,NM,12.82
620471,1750,1750,6.54%,A,A4,RENT,Not Verified,Nov-10,Fully Paid,TX,0.25
620486,6000,6000,13.35%,C,C4,RENT,Not Verified,Nov-10,Charged Off,WI,0.54
620490,15500,15500,9.25%,B,B2,MORTGAGE,Verified,Dec-10,Fully Paid,NC,5.11
620509,6000,6000,15.20%,D,D4,RENT,Verified,Nov-10,Charged Off,HI,24.41
620516,25000,25000,20.77%,G,G4,RENT,Verified,Nov-10,Charged Off,UT,8.43
620531,9500,9500,6.91%,A,A5,MORTGAGE,Verified,Nov-10,Fully Paid,FL,16.52
620545,16800,10775,6.54%,A,A4,RENT,Verified,Dec-10,Fully Paid,MA,7.4
620588,25000,25000,17.06%,E,E4,RENT,Verified,Nov-10,Charged Off,NC,17.97
620600,17000,17000,8.88%,B,B1,RENT,Verified,Dec-10,Fully Paid,NY,15.18
620610,19000,19000,8.88%,B,B1,RENT,Source Verified,Nov-10,Fully Paid,VA,21.03
620611,2000,2000,10.36%,B,B5,MORTGAGE,Source Verified,Nov-10,Fully Paid,PA,9.56
620621,10000,10000,10.36%,B,B5,MORTGAGE,Verified,Nov-10,Fully Paid,MD,11.55
620623,6250,6250,13.72%,C,C5,RENT,Verified,Nov-10,Charged Off,FL,23.36
620651,3000,3000,10.36%,B,B5,RENT,Source Verified,Nov-10,Fully Paid,MI,4.6
620683,10000,10000,9.99%,B,B4,RENT,Source Verified,Nov-10,Fully Paid,IL,16.47
620689,10000,10000,6.17%,A,A3,MORTGAGE,Not Verified,Dec-10,Fully Paid,SC,0.18
620692,20000,20000,16.32%,E,E2,RENT,Source Verified,Nov-10,Fully Paid,CA,14.25
620695,18000,18000,10.36%,B,B5,MORTGAGE,Not Verified,Nov-10,Fully Paid,WA,8.89
620716,8000,8000,6.91%,A,A5,MORTGAGE,Verified,Nov-10,Fully Paid,WV,10.03
620733,8000,8000,12.98%,C,C3,RENT,Not Verified,Nov-10,Fully Paid,IL,18.73
620738,5000,5000,6.91%,A,A5,RENT,Not Verified,Nov-10,Fully Paid,CA,24.84
620803,5000,5000,13.35%,C,C4,MORTGAGE,Not Verified,Nov-10,Fully Paid,MO,4.63
620814,20000,20000,13.72%,C,C5,MORTGAGE,Verified,Nov-10,Fully Paid,VA,14.16
620840,5000,5000,5.42%,A,A1,OWN,Not Verified,Nov-10,Fully Paid,DC,23.37
620850,3500,3500,10.36%,B,B5,MORTGAGE,Not Verified,Nov-10,Fully Paid,IL,2.19
620852,14400,14400,12.98%,C,C3,RENT,Verified,Nov-10,Fully Paid,IL,14.53
620875,6000,6000,12.61%,C,C2,RENT,Not Verified,Nov-10,Fully Paid,KS,18.55
620894,10000,10000,9.99%,B,B4,RENT,Not Verified,Nov-10,Fully Paid,MD,14.16
620899,3600,3600,9.25%,B,B2,RENT,Not Verified,Nov-10,Fully Paid,MA,5.57
620914,12000,12000,15.57%,D,D5,RENT,Verified,Dec-10,Charged Off,TX,9.6
620918,16750,13600,13.72%,C,C5,RENT,Source Verified,Dec-10,Fully Paid,OR,17.29
620921,14400,14400,15.20%,D,D4,RENT,Verified,Dec-10,Fully Paid,NY,13.6
620931,4000,4000,15.20%,D,D4,RENT,Verified,Nov-10,Fully Paid,MN,12.26
620935,9900,9900,6.54%,A,A4,OWN,Not Verified,Nov-10,Fully Paid,MA,8.06
620936,20000,13125,6.54%,A,A4,MORTGAGE,Source Verified,Dec-10,Fully Paid,NY,1.11
620944,4800,4800,10.36%,B,B5,RENT,Not Verified,Nov-10,Fully Paid,AZ,22.01
620956,7500,7500,6.54%,A,A4,MORTGAGE,Verified,Nov-10,Fully Paid,AZ,8.64
620977,1800,1800,6.54%,A,A4,OWN,Source Verified,Nov-10,Fully Paid,NV,4.8
621002,25000,17525,13.72%,C,C5,OWN,Verified,Dec-10,Fully Paid,GA,17.39
621016,12000,12000,9.99%,B,B4,MORTGAGE,Source Verified,Nov-10,Fully Paid,GA,17.27
621017,18725,11700,6.54%,A,A4,RENT,Source Verified,Dec-10,Charged Off,NY,15.32
621020,25000,25000,15.20%,D,D4,MORTGAGE,Verified,Nov-10,Charged Off,TX,14.36
621028,12500,12500,9.99%,B,B4,RENT,Not Verified,Nov-10,Fully Paid,KS,6.05
621032,15000,9200,6.54%,A,A4,MORTGAGE,Source Verified,Dec-10,Fully Paid,GA,7.66
621039,12000,12000,5.42%,A,A1,MORTGAGE,Verified,Nov-10,Fully Paid,GA,18.88
621058,12000,12000,5.42%,A,A1,MORTGAGE,Source Verified,Nov-10,Fully Paid,CA,5.81
621060,13000,13000,14.83%,D,D3,RENT,Verified,Nov-10,Charged Off,TX,16.49
621063,6000,6000,18.54%,F,F3,OWN,Source Verified,Nov-10,Charged Off,NY,15.31
621067,4050,4050,6.91%,A,A5,RENT,Source Verified,Nov-10,Fully Paid,PA,14.92
621075,2000,2000,9.62%,B,B3,MORTGAGE,Source Verified,Nov-10,Fully Paid,TX,10.39
621107,15800,15800,15.95%,E,E1,RENT,Source Verified,Nov-10,Fully Paid,NC,10.81
621111,7500,7500,9.99%,B,B4,MORTGAGE,Not Verified,Nov-10,Fully Paid,MO,6.68
621124,10000,6750,5.79%,A,A2,OWN,Not Verified,Dec-10,Fully Paid,CO,4.82
621125,6500,6500,8.88%,B,B1,MORTGAGE,Verified,Nov-10,Fully Paid,WA,21
621139,8000,8000,8.88%,B,B1,MORTGAGE,Not Verified,Nov-10,Fully Paid,NJ,1.58
621149,19750,12700,12.23%,C,C1,OWN,Verified,Dec-10,Charged Off,NY,17.4
621152,5000,5000,5.42%,A,A1,RENT,Source Verified,Nov-10,Fully Paid,WA,2.63
621176,4600,4600,9.62%,B,B3,RENT,Verified,Nov-10,Fully Paid,CA,20.93
621202,4000,4000,14.46%,D,D2,RENT,Not Verified,Nov-10,Fully Paid,NC,12.54
621218,6000,6000,13.72%,C,C5,RENT,Source Verified,Nov-10,Charged Off,GA,15.44
621226,8000,8000,6.17%,A,A3,OWN,Source Verified,Nov-10,Fully Paid,MD,16.75
621238,10000,10000,9.25%,B,B2,RENT,Not Verified,Nov-10,Charged Off,NY,17.21
621250,5000,5000,6.17%,A,A3,MORTGAGE,Not Verified,Nov-10,Fully Paid,KS,19.13
621253,18000,18000,10.36%,B,B5,RENT,Not Verified,Nov-10,Fully Paid,NY,15.99
621261,8000,8000,15.57%,D,D5,RENT,Source Verified,Dec-10,Fully Paid,HI,14.77
621266,15000,9375,6.91%,A,A5,RENT,Verified,Dec-10,Fully Paid,NY,14.35
621276,10000,10000,6.91%,A,A5,MORTGAGE,Not Verified,Nov-10,Fully Paid,PA,5.86
621303,6600,6600,12.61%,C,C2,MORTGAGE,Verified,Nov-10,Fully Paid,TX,14.54
621311,7050,7050,12.23%,C,C1,RENT,Not Verified,Nov-10,Fully Paid,MO,11.43
621337,12000,12000,14.83%,D,D3,RENT,Source Verified,Nov-10,Fully Paid,TX,11.33
621375,24000,24000,18.54%,F,F3,RENT,Verified,Dec-10,Fully Paid,CA,14.66
621384,5000,5000,12.98%,C,C3,MORTGAGE,Not Verified,Nov-10,Fully Paid,MO,7.9
621397,5000,5000,17.43%,E,E5,RENT,Not Verified,Nov-10,Charged Off,CA,9.5
621444,1200,1200,9.99%,B,B4,RENT,Verified,Nov-10,Fully Paid,TX,19.27
621468,6000,6000,9.99%,B,B4,RENT,Verified,Dec-10,Fully Paid,SC,1.81
621507,19000,19000,15.95%,E,E1,MORTGAGE,Verified,Nov-10,Charged Off,IL,22.95
621518,10000,10000,14.83%,D,D3,MORTGAGE,Verified,Nov-10,Fully Paid,TX,17.98
621525,6500,6500,5.79%,A,A2,RENT,Not Verified,Nov-10,Fully Paid,CA,21.93
621533,16800,16800,6.91%,A,A5,MORTGAGE,Not Verified,Dec-10,Fully Paid,TX,4.28
621534,10000,6575,6.17%,A,A3,OWN,Source Verified,Dec-10,Fully Paid,OH,3.44
621570,7500,7500,12.98%,C,C3,OWN,Not Verified,Nov-10,Fully Paid,NY,16.54
621572,5000,5000,12.98%,C,C3,RENT,Verified,Nov-10,Charged Off,OK,3.89
621579,7500,7500,6.17%,A,A3,MORTGAGE,Not Verified,Nov-10,Fully Paid,OH,17.46
621581,12000,12000,9.99%,B,B4,MORTGAGE,Not Verified,Nov-10,Charged Off,MD,17.75
621583,10000,10000,18.17%,F,F2,MORTGAGE,Source Verified,Dec-10,Fully Paid,TX,18.51
621587,13200,9575,6.17%,A,A3,MORTGAGE,Verified,Dec-10,Fully Paid,AL,12.46
621591,25000,15900,17.43%,E,E5,OWN,Source Verified,Dec-10,Fully Paid,OH,7.88
621626,2000,2000,5.42%,A,A1,MORTGAGE,Not Verified,Nov-10,Fully Paid,CT,12.16
621647,7750,7750,12.98%,C,C3,MORTGAGE,Not Verified,Dec-10,Charged Off,MO,21.2
621660,4750,4750,13.35%,C,C4,MORTGAGE,Not Verified,Nov-10,Fully Paid,VA,24.63
621669,8000,8000,5.79%,A,A2,MORTGAGE,Not Verified,Nov-10,Fully Paid,WA,11.36
621672,10400,10400,9.99%,B,B4,OWN,Not Verified,Nov-10,Fully Paid,PA,9.88
621682,3500,3500,5.42%,A,A1,RENT,Not Verified,Nov-10,Fully Paid,CA,14.1
621712,25000,25000,12.98%,C,C3,MORTGAGE,Verified,Nov-10,Fully Paid,TX,14.89
621717,3000,3000,10.36%,B,B5,OWN,Not Verified,Nov-10,Fully Paid,OH,3.6
621743,7800,7800,8.88%,B,B1,RENT,Source Verified,Dec-10,Fully Paid,IL,7.8
621758,9600,9600,14.46%,D,D2,RENT,Not Verified,Dec-10,Fully Paid,DE,10.27
621768,24000,24000,20.03%,G,G2,RENT,Verified,Dec-10,Charged Off,CA,20.71
621806,8000,8000,12.61%,C,C2,MORTGAGE,Verified,Nov-10,Fully Paid,CA,12.45
621821,7200,7200,9.99%,B,B4,RENT,Source Verified,Nov-10,Fully Paid,CA,0.78
621823,9000,9000,13.72%,C,C5,OWN,Verified,Dec-10,Charged Off,CA,21.72
621853,24000,15525,6.91%,A,A5,MORTGAGE,Verified,Dec-10,Fully Paid,PA,5.05
621855,16000,16000,14.83%,D,D3,RENT,Verified,Nov-10,Fully Paid,RI,2.26
621874,14500,9650,9.99%,B,B4,MORTGAGE,Not Verified,Dec-10,Charged Off,NJ,18.17
621882,4000,4000,6.17%,A,A3,MORTGAGE,Not Verified,Nov-10,Fully Paid,FL,13.07
621890,9600,9600,14.46%,D,D2,RENT,Not Verified,Nov-10,Fully Paid,GA,22.36
621891,6000,6000,6.17%,A,A3,RENT,Not Verified,Dec-10,Fully Paid,CA,2.97
621893,11850,8050,6.54%,A,A4,MORTGAGE,Source Verified,Dec-10,Fully Paid,TX,17.97
621916,10000,10000,6.54%,A,A4,RENT,Not Verified,Dec-10,Fully Paid,PA,15.07
621922,20400,20400,9.62%,B,B3,MORTGAGE,Verified,Dec-10,Fully Paid,PA,9.24
621936,15000,15000,18.17%,F,F2,MORTGAGE,Source Verified,Dec-10,Charged Off,TX,16.53
621969,6000,6000,8.88%,B,B1,RENT,Source Verified,Dec-10,Fully Paid,VA,5.9
621971,5300,5300,5.42%,A,A1,MORTGAGE,Source Verified,Nov-10,Fully Paid,FL,6.81
621974,17000,17000,10.36%,B,B5,MORTGAGE,Verified,Dec-10,Fully Paid,MD,4.52
621987,5000,5000,6.54%,A,A4,RENT,Verified,Jan-11,Fully Paid,NY,13.39
622000,12000,12000,8.88%,B,B1,RENT,Not Verified,Dec-10,Fully Paid,IL,4.81
622016,1500,1500,10.36%,B,B5,RENT,Source Verified,Nov-10,Fully Paid,UT,5.38
622037,18000,18000,8.88%,B,B1,MORTGAGE,Verified,Nov-10,Fully Paid,MO,14.67
622039,4200,4200,9.62%,B,B3,MORTGAGE,Source Verified,Nov-10,Fully Paid,GA,2
622061,25000,25000,15.57%,D,D5,MORTGAGE,Verified,Nov-10,Charged Off,OH,11.34
622067,11500,8275,5.79%,A,A2,RENT,Not Verified,Dec-10,Fully Paid,VA,20.92
622073,15600,10100,6.17%,A,A3,MORTGAGE,Not Verified,Dec-10,Fully Paid,GA,15
622090,25000,25000,17.43%,E,E5,MORTGAGE,Verified,Dec-10,Fully Paid,LA,6.09
622122,25000,22850,14.83%,D,D3,RENT,Verified,Dec-10,Fully Paid,NY,6.16
622123,8500,8500,10.36%,B,B5,RENT,Verified,Dec-10,Fully Paid,NY,11.28
622125,17000,10325,6.54%,A,A4,OWN,Verified,Dec-10,Fully Paid,NY,16.78
622143,8000,8000,8.88%,B,B1,RENT,Verified,Nov-10,Fully Paid,NY,4.39
622144,7200,7200,13.35%,C,C4,MORTGAGE,Not Verified,Nov-10,Fully Paid,MN,11.7
622164,12000,8275,6.54%,A,A4,RENT,Source Verified,Dec-10,Fully Paid,NC,14.84
622190,7500,7500,9.99%,B,B4,OWN,Source Verified,Nov-10,Fully Paid,CT,2.87
622192,11600,8075,6.91%,A,A5,MORTGAGE,Not Verified,Dec-10,Fully Paid,GA,22.75
622199,12000,12000,15.57%,D,D5,RENT,Verified,Dec-10,Fully Paid,CA,2.51
622230,4000,4000,12.61%,C,C2,MORTGAGE,Source Verified,Nov-10,Charged Off,FL,19.92
622261,12000,12000,14.46%,D,D2,MORTGAGE,Verified,Nov-10,Fully Paid,TX,13.05
622296,18000,13250,9.25%,B,B2,RENT,Not Verified,Dec-10,Fully Paid,OH,20.07
622380,7000,7000,10.36%,B,B5,RENT,Source Verified,Dec-10,Fully Paid,NC,6.08
622381,4000,4000,6.54%,A,A4,RENT,Not Verified,Nov-10,Fully Paid,MA,2.97
622395,20500,15100,9.25%,B,B2,MORTGAGE,Verified,Dec-10,Fully Paid,MO,22.6
622402,15000,15000,19.29%,F,F5,MORTGAGE,Source Verified,Dec-10,Charged Off,VA,19.99
622449,10400,10400,6.91%,A,A5,RENT,Source Verified,Dec-10,Fully Paid,DC,14.11
622461,15000,15000,19.66%,G,G1,MORTGAGE,Source Verified,Jan-11,Fully Paid,OK,21.34
622529,3500,3500,8.88%,B,B1,MORTGAGE,Verified,Dec-10,Fully Paid,FL,16.62
622530,22000,21150,15.95%,E,E1,MORTGAGE,Verified,Dec-10,Fully Paid,VA,8.94
622539,7275,7275,6.91%,A,A5,MORTGAGE,Source Verified,Nov-10,Fully Paid,AR,7.6
622571,9600,9600,10.36%,B,B5,MORTGAGE,Not Verified,Dec-10,Fully Paid,AR,6.08
622573,6000,6000,9.62%,B,B3,MORTGAGE,Not Verified,Nov-10,Fully Paid,NY,10.08
622584,9000,9000,10.36%,B,B5,RENT,Not Verified,Dec-10,Fully Paid,NY,7.33
622591,15000,15000,6.17%,A,A3,MORTGAGE,Verified,Jan-11,Fully Paid,IL,20.11
622608,25000,17300,13.72%,C,C5,RENT,Verified,Dec-10,Charged Off,MD,20.52
622624,5000,5000,10.36%,B,B5,RENT,Source Verified,Dec-10,Fully Paid,NJ,0.51
622629,9125,9125,5.79%,A,A2,MORTGAGE,Verified,Feb-11,Fully Paid,GA,16.51
622632,7200,7200,17.06%,E,E4,RENT,Source Verified,Dec-10,Fully Paid,CO,4.36
622658,1500,1500,10.36%,B,B5,MORTGAGE,Not Verified,Dec-10,Fully Paid,VA,20.82
622741,10000,10000,12.23%,C,C1,MORTGAGE,Verified,Nov-10,Fully Paid,NY,21.58
622766,20000,20000,12.68%,C,C1,MORTGAGE,Source Verified,Feb-11,Fully Paid,FL,11.37
622786,12000,12000,9.62%,B,B3,RENT,Not Verified,Dec-10,Fully Paid,TX,15.87
622794,16800,16800,10.36%,B,B5,MORTGAGE,Verified,Dec-10,Fully Paid,GA,23.38
622803,1800,1800,13.35%,C,C4,RENT,Source Verified,Dec-10,Fully Paid,MD,6.1
622808,20500,20500,12.61%,C,C2,MORTGAGE,Verified,Dec-10,Fully Paid,HI,17.34
622822,2000,2000,9.25%,B,B2,RENT,Source Verified,Dec-10,Fully Paid,TX,12.17
622844,1400,1400,18.54%,F,F3,OWN,Not Verified,Dec-10,Charged Off,NY,23.32
622849,25000,25000,16.32%,E,E2,MORTGAGE,Verified,Dec-10,Fully Paid,GA,24.39
